USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root      5721  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_379 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      5725  1.5  0.0 302068 18212 pts/384  Ssl+ Sep28  17:15 kvm -m 1 -hda microMachine.hda -curses
root      5730  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_380 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      5733  1.4  0.0 302068 18212 pts/385  Ssl+ Sep28  16:06 kvm -m 1 -hda microMachine.hda -curses
root      5738  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_381 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      5742  1.4  0.0 302068 18212 pts/386  Rsl+ Sep28  16:05 kvm -m 1 -hda microMachine.hda -curses
root      5744  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_382 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      5746  1.5  0.0 302068 18212 pts/387  Ssl+ Sep28  16:40 kvm -m 1 -hda microMachine.hda -curses
root      5747  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_383 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      5749  1.4  0.0 302068 18212 pts/388  Ssl+ Sep28  16:03 kvm -m 1 -hda microMachine.hda -curses
root      5751  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_384 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      5753  1.3  0.0 302068 18216 pts/389  Rsl+ Sep28  15:11 kvm -m 1 -hda microMachine.hda -curses
root      5754  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_385 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      5757  1.6  0.0 302068 18212 pts/390  Rsl+ Sep28  17:48 kvm -m 1 -hda microMachine.hda -curses
root      5760  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_386 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      5763  1.4  0.0 302068 18212 pts/391  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5767  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_387 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      5770  1.3  0.0 302068 18216 pts/392  Ssl+ Sep28  15:06 kvm -m 1 -hda microMachine.hda -curses
root      5771  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_388 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      5773  1.4  0.0 302068 18216 pts/393  Rsl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      5776  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_389 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      5780  1.4  0.0 302068 18216 pts/394  Ssl+ Sep28  15:58 kvm -m 1 -hda microMachine.hda -curses
root      5781  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_390 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      5783  1.4  0.0 302068 18212 pts/395  Ssl+ Sep28  15:42 kvm -m 1 -hda microMachine.hda -curses
root      5784  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_391 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      5786  1.4  0.0 302068 18216 pts/396  Rsl+ Sep28  16:18 kvm -m 1 -hda microMachine.hda -curses
root      5789  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_392 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      5790  1.4  0.0 302068 18212 pts/397  Ssl+ Sep28  15:26 kvm -m 1 -hda microMachine.hda -curses
root      5798  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_393 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      5802  1.4  0.0 302068 18216 pts/398  Ssl+ Sep28  15:46 kvm -m 1 -hda microMachine.hda -curses
root      5803  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_394 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      5805  1.4  0.0 302068 18212 pts/399  Ssl+ Sep28  15:39 kvm -m 1 -hda microMachine.hda -curses
root      5806  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_395 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      5808  1.4  0.0 302068 18212 pts/400  Rsl+ Sep28  15:18 kvm -m 1 -hda microMachine.hda -curses
root      5810  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_396 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      5812  1.3  0.0 302068 18212 pts/401  Ssl+ Sep28  14:48 kvm -m 1 -hda microMachine.hda -curses
root      5816  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_397 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      5820  1.4  0.0 302068 18212 pts/402  Ssl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      5823  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_398 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      5825  1.3  0.0 302068 18212 pts/403  Ssl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      5826  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_399 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      5829  1.2  0.0 302068 18216 pts/404  Ssl+ Sep28  13:48 kvm -m 1 -hda microMachine.hda -curses
root      5831  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_400 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      5832  1.4  0.0 302068 18216 pts/405  Ssl+ Sep28  15:46 kvm -m 1 -hda microMachine.hda -curses
root      5839  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_401 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      5841  1.4  0.0 302068 18212 pts/406  Ssl+ Sep28  15:55 kvm -m 1 -hda microMachine.hda -curses
root      5845  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_402 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      5848  1.4  0.0 302068 18212 pts/407  Rsl+ Sep28  16:14 kvm -m 1 -hda microMachine.hda -curses
root      5849  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_403 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      5852  1.4  0.0 302068 18216 pts/408  Ssl+ Sep28  15:35 kvm -m 1 -hda microMachine.hda -curses
root      5855  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_404 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      5857  1.4  0.0 302068 18216 pts/409  Ssl+ Sep28  15:23 kvm -m 1 -hda microMachine.hda -curses
root      5858  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_405 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      5860  1.4  0.0 302068 18212 pts/410  Rsl+ Sep28  15:20 kvm -m 1 -hda microMachine.hda -curses
root      5867  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_406 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      5869  1.3  0.0 302068 18212 pts/411  Ssl+ Sep28  14:15 kvm -m 1 -hda microMachine.hda -curses
root      5871  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_407 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      5875  1.5  0.0 302068 18216 pts/412  Rsl+ Sep28  17:07 kvm -m 1 -hda microMachine.hda -curses
root      5876  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_408 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      5877  1.3  0.0 302068 18212 pts/413  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      5880  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_409 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      5882  1.3  0.0 302068 18216 pts/414  Ssl+ Sep28  14:50 kvm -m 1 -hda microMachine.hda -curses
root      5885  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_410 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      5887  1.3  0.0 302068 18216 pts/415  Ssl+ Sep28  14:59 kvm -m 1 -hda microMachine.hda -curses
root      5888  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_411 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      5889  1.4  0.0 302068 18216 pts/416  Rsl+ Sep28  15:47 kvm -m 1 -hda microMachine.hda -curses
root      5893  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_412 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      5895  1.3  0.0 302068 18212 pts/417  Ssl+ Sep28  15:04 kvm -m 1 -hda microMachine.hda -curses
root      5896  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_413 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      5899  1.3  0.0 302068 18212 pts/418  Rsl+ Sep28  14:34 kvm -m 1 -hda microMachine.hda -curses
root      5904  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_414 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      5909  1.4  0.0 302068 18216 pts/419  Ssl+ Sep28  15:51 kvm -m 1 -hda microMachine.hda -curses
root      5912  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_415 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      5916  1.5  0.0 302068 18212 pts/420  Ssl+ Sep28  16:45 kvm -m 1 -hda microMachine.hda -curses
root      5917  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_416 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      5919  1.4  0.0 302068 18216 pts/421  Ssl+ Sep28  15:40 kvm -m 1 -hda microMachine.hda -curses
root      5920  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_417 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      5923  1.7  0.0 302068 18216 pts/422  Ssl+ Sep28  19:18 kvm -m 1 -hda microMachine.hda -curses
root      5927  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_418 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      5929  1.5  0.0 302068 18216 pts/423  Ssl+ Sep28  17:04 kvm -m 1 -hda microMachine.hda -curses
root      5932  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_419 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      5936  1.4  0.0 302068 18216 pts/424  Ssl+ Sep28  15:44 kvm -m 1 -hda microMachine.hda -curses
root      5937  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_420 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      5939  1.5  0.0 302068 18216 pts/425  Ssl+ Sep28  17:18 kvm -m 1 -hda microMachine.hda -curses
root      5941  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_421 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      5944  1.5  0.0 302068 18216 pts/426  Rsl+ Sep28  16:58 kvm -m 1 -hda microMachine.hda -curses
root      5950  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_422 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      5953  1.5  0.0 302068 18216 pts/427  Ssl+ Sep28  17:04 kvm -m 1 -hda microMachine.hda -curses
root      5954  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_423 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      5956  1.4  0.0 302068 18216 pts/428  Ssl+ Sep28  15:39 kvm -m 1 -hda microMachine.hda -curses
root      5957  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_424 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      5958  1.4  0.0 302068 18212 pts/429  Rsl+ Sep28  16:01 kvm -m 1 -hda microMachine.hda -curses
root      5960  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_425 taskset -c 34 kvm -m 1 -hda microMachine.hda -curses
root      5962  1.5  0.0 302068 18216 pts/430  Ssl+ Sep28  17:10 kvm -m 1 -hda microMachine.hda -curses
root      5965  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_426 taskset -c 35 kvm -m 1 -hda microMachine.hda -curses
root      5967  1.4  0.0 302068 18212 pts/431  Rsl+ Sep28  15:57 kvm -m 1 -hda microMachine.hda -curses
root      5968  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_427 taskset -c 36 kvm -m 1 -hda microMachine.hda -curses
root      5970  1.5  0.0 302068 18212 pts/432  Ssl+ Sep28  16:20 kvm -m 1 -hda microMachine.hda -curses
root      5972  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_428 taskset -c 37 kvm -m 1 -hda microMachine.hda -curses
root      5979  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_429 taskset -c 38 kvm -m 1 -hda microMachine.hda -curses
root      5980  1.4  0.0 302068 18216 pts/433  Ssl+ Sep28  15:30 kvm -m 1 -hda microMachine.hda -curses
root      5982  1.5  0.0 302068 18216 pts/434  Ssl+ Sep28  16:26 kvm -m 1 -hda microMachine.hda -curses
root      5985  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_430 taskset -c 39 kvm -m 1 -hda microMachine.hda -curses
root      5988  1.4  0.0 302068 18216 pts/435  Ssl+ Sep28  15:50 kvm -m 1 -hda microMachine.hda -curses
root      5992  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_431 taskset -c 40 kvm -m 1 -hda microMachine.hda -curses
root      5994  1.4  0.0 302068 18216 pts/436  Rsl+ Sep28  15:22 kvm -m 1 -hda microMachine.hda -curses
root      5995  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_432 taskset -c 41 kvm -m 1 -hda microMachine.hda -curses
root      5997  1.3  0.0 302068 18212 pts/437  Ssl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      6001  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_433 taskset -c 42 kvm -m 1 -hda microMachine.hda -curses
root      6003  1.3  0.0 302068 18212 pts/438  Ssl+ Sep28  15:03 kvm -m 1 -hda microMachine.hda -curses
root      6005  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_434 taskset -c 43 kvm -m 1 -hda microMachine.hda -curses
root      6007  1.3  0.0 302068 18212 pts/439  Ssl+ Sep28  15:07 kvm -m 1 -hda microMachine.hda -curses
root      6008  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_435 taskset -c 44 kvm -m 1 -hda microMachine.hda -curses
root      6012  1.3  0.0 302068 18216 pts/440  Rsl+ Sep28  14:44 kvm -m 1 -hda microMachine.hda -curses
root      6013  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_436 taskset -c 45 kvm -m 1 -hda microMachine.hda -curses
root      6018  1.3  0.0 302068 18216 pts/441  Ssl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      6019  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_437 taskset -c 46 kvm -m 1 -hda microMachine.hda -curses
root      6024  1.3  0.0 302068 18216 pts/442  Ssl+ Sep28  14:49 kvm -m 1 -hda microMachine.hda -curses
root      6027  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_438 taskset -c 47 kvm -m 1 -hda microMachine.hda -curses
root      6029  1.3  0.0 302068 18216 pts/443  Ssl+ Sep28  14:52 kvm -m 1 -hda microMachine.hda -curses
root      6032  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_439 taskset -c 8 kvm -m 1 -hda microMachine.hda -curses
root      6035  1.2  0.0 302068 18216 pts/444  Ssl+ Sep28  13:53 kvm -m 1 -hda microMachine.hda -curses
root      6039  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_440 taskset -c 9 kvm -m 1 -hda microMachine.hda -curses
root      6041  1.4  0.0 302068 18216 pts/445  Ssl+ Sep28  16:06 kvm -m 1 -hda microMachine.hda -curses
root      6042  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_441 taskset -c 10 kvm -m 1 -hda microMachine.hda -curses
root      6044  1.4  0.0 302068 18212 pts/446  Ssl+ Sep28  15:15 kvm -m 1 -hda microMachine.hda -curses
root      6048  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_442 taskset -c 11 kvm -m 1 -hda microMachine.hda -curses
root      6051  1.5  0.0 302068 18216 pts/447  Ssl+ Sep28  16:19 kvm -m 1 -hda microMachine.hda -curses
root      6052  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_443 taskset -c 12 kvm -m 1 -hda microMachine.hda -curses
root      6055  1.6  0.0 302068 18216 pts/448  Ssl+ Sep28  17:26 kvm -m 1 -hda microMachine.hda -curses
root      6057  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_444 taskset -c 13 kvm -m 1 -hda microMachine.hda -curses
root      6059  1.3  0.0 302068 18216 pts/449  Ssl+ Sep28  15:01 kvm -m 1 -hda microMachine.hda -curses
root      6061  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_445 taskset -c 14 kvm -m 1 -hda microMachine.hda -curses
root      6063  1.4  0.0 302068 18212 pts/450  Ssl+ Sep28  15:13 kvm -m 1 -hda microMachine.hda -curses
root      6069  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_446 taskset -c 15 kvm -m 1 -hda microMachine.hda -curses
root      6071  1.3  0.0 302068 18212 pts/451  Ssl+ Sep28  15:12 kvm -m 1 -hda microMachine.hda -curses
root      6073  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_447 taskset -c 16 kvm -m 1 -hda microMachine.hda -curses
root      6075  1.3  0.0 302068 18212 pts/452  Ssl+ Sep28  14:29 kvm -m 1 -hda microMachine.hda -curses
root      6077  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_448 taskset -c 17 kvm -m 1 -hda microMachine.hda -curses
root      6079  1.4  0.0 302068 18212 pts/453  Ssl+ Sep28  15:59 kvm -m 1 -hda microMachine.hda -curses
root      6080  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_449 taskset -c 18 kvm -m 1 -hda microMachine.hda -curses
root      6084  1.4  0.0 302068 18216 pts/454  Ssl+ Sep28  15:47 kvm -m 1 -hda microMachine.hda -curses
root      6085  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_450 taskset -c 19 kvm -m 1 -hda microMachine.hda -curses
root      6087  1.3  0.0 302068 18212 pts/455  Ssl+ Sep28  14:16 kvm -m 1 -hda microMachine.hda -curses
root      6088  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_451 taskset -c 20 kvm -m 1 -hda microMachine.hda -curses
root      6096  1.3  0.0 302068 18216 pts/456  Rsl+ Sep28  15:10 kvm -m 1 -hda microMachine.hda -curses
root      6098  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_452 taskset -c 21 kvm -m 1 -hda microMachine.hda -curses
root      6100  1.3  0.0 302068 18216 pts/457  Ssl+ Sep28  14:55 kvm -m 1 -hda microMachine.hda -curses
root      6102  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_453 taskset -c 22 kvm -m 1 -hda microMachine.hda -curses
root      6104  1.3  0.0 302068 18216 pts/458  Ssl+ Sep28  14:22 kvm -m 1 -hda microMachine.hda -curses
root      6107  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_454 taskset -c 23 kvm -m 1 -hda microMachine.hda -curses
root      6109  1.4  0.0 302068 18212 pts/459  Ssl+ Sep28  15:59 kvm -m 1 -hda microMachine.hda -curses
root      6110  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_455 taskset -c 24 kvm -m 1 -hda microMachine.hda -curses
root      6112  1.8  0.0 302068 18212 pts/460  Ssl+ Sep28  19:59 kvm -m 1 -hda microMachine.hda -curses
root      6113  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_456 taskset -c 25 kvm -m 1 -hda microMachine.hda -curses
root      6117  1.5  0.0 302068 18216 pts/461  Ssl+ Sep28  16:40 kvm -m 1 -hda microMachine.hda -curses
root      6118  0.0  0.0  27020  1328 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_457 taskset -c 26 kvm -m 1 -hda microMachine.hda -curses
root      6120  1.8  0.0 302068 18216 pts/462  Rsl+ Sep28  20:18 kvm -m 1 -hda microMachine.hda -curses
root      6122  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_458 taskset -c 27 kvm -m 1 -hda microMachine.hda -curses
root      6127  1.6  0.0 302068 18216 pts/463  Ssl+ Sep28  18:24 kvm -m 1 -hda microMachine.hda -curses
root      6130  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_459 taskset -c 28 kvm -m 1 -hda microMachine.hda -curses
root      6132  1.5  0.0 302068 18212 pts/464  Ssl+ Sep28  17:06 kvm -m 1 -hda microMachine.hda -curses
root      6133  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_460 taskset -c 29 kvm -m 1 -hda microMachine.hda -curses
root      6135  1.5  0.0 302068 18216 pts/465  Ssl+ Sep28  16:22 kvm -m 1 -hda microMachine.hda -curses
root      6136  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_461 taskset -c 30 kvm -m 1 -hda microMachine.hda -curses
root      6140  1.5  0.0 302068 18216 pts/466  Ssl+ Sep28  17:06 kvm -m 1 -hda microMachine.hda -curses
root      6143  0.0  0.0  27020  1336 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_462 taskset -c 31 kvm -m 1 -hda microMachine.hda -curses
root      6145  1.5  0.0 302068 18212 pts/467  Ssl+ Sep28  16:53 kvm -m 1 -hda microMachine.hda -curses
root      6148  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_463 taskset -c 32 kvm -m 1 -hda microMachine.hda -curses
root      6152  1.4  0.0 302068 18212 pts/468  Ssl+ Sep28  16:10 kvm -m 1 -hda microMachine.hda -curses
root      6153  0.0  0.0  27020  1332 ?        Ss   Sep28   0:00 SCREEN -d -m -S mm_464 taskset -c 33 kvm -m 1 -hda microMachine.hda -curses
root      6155  1.5  0.0 302068 18212 pts/469  Ssl+ Sep28  16:42 kvm -m 1 -hda microMachine.hda -curses
